day,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2020-09-15,113.2857,247.0,561.0,159.7143,1804.8571,909.4286,1001.1429,628.0,2893.5714,662.7143,2706.1429,802.5714,1157.8571,1098.8571,577.5714,754.1429,636.7143,1509.0,1577.8571,257.8571,385.8571,237.0,2348.2857,1406.2857,176.0,6069.7143,655.2857
2020-09-16,113.5714,270.1429,556.0,145.0,1799.5714,934.7143,1016.4286,634.2857,2863.0,647.2857,2868.5714,821.1429,1149.2857,1056.7143,550.7143,712.7143,594.7143,1571.0,1758.4286,258.7143,346.1429,220.4286,2399.5714,1242.8571,174.4286,6121.7143,540.5714
2020-09-17,119.8571,243.5714,548.7143,120.4286,1761.1429,951.8571,1030.4286,619.0,2837.8571,647.2857,2781.1429,644.7143,1122.7143,970.2857,552.0,672.2857,602.5714,1638.0,1718.5714,255.0,362.5714,227.1429,2341.2857,1251.1429,167.7143,6009.5714,548.5714
2020-09-18,134.0,265.4286,562.2857,133.7143,1787.1429,989.8571,1052.8571,637.0,2907.1429,655.1429,2719.4286,685.0,1095.8571,935.7143,564.0,656.0,568.0,1607.7143,1335.0,275.2857,351.0,248.5714,2467.7143,1209.2857,145.5714,5960.4286,538.8571
2020-09-19,130.4286,274.5714,662.0,135.5714,1792.1429,932.1429,1064.2857,623.7143,2935.0,693.8571,2545.5714,681.5714,1087.8571,877.5714,554.5714,661.2857,567.7143,1509.4286,1497.8571,238.8571,333.5714,260.5714,2553.7143,1169.4286,143.8571,5854.7143,528.7143
2020-09-20,130.4286,325.4286,660.7143,144.2857,1826.5714,920.2857,987.4286,677.5714,2926.5714,724.8571,2541.4286,660.7143,1105.8571,852.7143,539.2857,692.1429,582.7143,1531.0,1345.4286,266.1429,339.8571,255.0,2553.4286,1125.0,148.5714,6149.0,501.2857
2020-09-21,132.8571,341.1429,644.7143,141.5714,1823.0,903.0,947.7143,704.7143,2652.8571,707.1429,2456.7143,666.0,1147.8571,760.1429,530.8571,703.4286,591.7143,1524.8571,1319.2857,259.4286,360.1429,242.0,2491.7143,1098.8571,146.7143,6283.2857,506.8571
2020-09-22,137.0,344.7143,648.1429,145.4286,1765.2857,853.1429,943.1429,699.5714,2748.8571,730.1429,2518.1429,664.0,1126.1429,788.7143,513.1429,659.8571,581.5714,1694.0,1334.0,263.0,360.1429,250.7143,2363.5714,1064.4286,141.4286,6307.2857,502.2857
2020-09-23,133.4286,368.0,651.7143,156.8571,1675.7143,883.5714,890.1429,699.4286,2718.7143,702.8571,2531.2857,661.7143,1122.4286,834.8571,495.1429,656.7143,590.0,1656.1429,1243.2857,249.5714,383.8571,259.7143,2151.8571,1031.1429,144.4286,6077.8571,524.4286
2020-09-24,120.0,388.2857,684.0,163.4286,1656.1429,805.2857,871.5714,699.5714,2635.5714,669.5714,2414.2857,625.5714,1120.4286,914.8571,458.2857,625.4286,565.1429,1529.8571,1591.7143,241.1429,331.8571,254.5714,1919.4286,1016.2857,149.0,5917.0,499.4286
2020-09-25,109.7143,377.0,692.2857,150.8571,1577.0,701.0,853.7143,713.1429,2395.8571,620.4286,2613.4286,624.0,1075.4286,945.8571,452.5714,576.1429,588.2857,1430.0,1384.2857,221.4286,319.5714,227.5714,1766.5714,991.2857,151.8571,5769.8571,478.4286
2020-09-26,114.0,310.5714,656.5714,143.8571,1568.0,711.7143,787.4286,714.5714,2319.4286,592.4286,2620.1429,606.2857,1079.5714,1033.8571,449.0,556.8571,595.7143,1504.5714,1201.2857,221.4286,318.0,229.8571,1568.4286,977.2857,163.5714,5602.1429,469.5714
2020-09-27,113.5714,255.1429,665.5714,133.1429,1533.2857,738.7143,823.4286,700.1429,2303.2857,585.4286,2652.2857,613.1429,1065.0,1041.8571,435.2857,499.8571,588.0,1465.0,1421.5714,224.0,335.0,234.0,1534.1429,994.8571,172.8571,5276.7143,474.4286
2020-09-28,111.2857,239.0,684.0,141.2857,1519.0,763.5714,850.0,658.7143,2619.4286,604.0,2706.1429,572.0,976.0,1076.5714,444.0,474.1429,553.1429,1498.2857,1422.8571,224.8571,302.7143,234.7143,1489.8571,962.0,157.0,5115.7143,370.2857
2020-09-29,112.0,220.1429,753.8571,131.2857,1492.4286,702.4286,852.5714,691.8571,2499.5714,561.7143,2722.5714,585.0,1016.0,1061.1429,451.2857,548.1429,579.4286,1374.2857,1420.4286,240.4286,270.2857,218.5714,1538.2857,938.4286,155.2857,4871.0,459.4286
2020-09-30,117.8571,188.5714,844.7143,127.1429,1587.2857,652.5714,884.4286,697.7143,2487.5714,553.4286,2693.5714,544.7143,965.8571,1063.0,459.8571,572.2857,578.2857,1425.0,1414.0,238.1429,229.2857,209.2857,1590.8571,939.7143,155.2857,4807.8571,464.5714
2020-10-01,121.8571,250.1429,850.1429,124.1429,1543.1429,696.2857,883.1429,711.7143,2388.2857,572.7143,2815.1429,518.8571,924.8571,1025.5714,463.1429,595.5714,585.5714,1471.0,1178.5714,254.8571,254.2857,219.8571,2281.2857,939.4286,147.4286,4783.5714,430.5714
2020-10-02,120.7143,259.0,856.2857,124.5714,1478.0,661.8571,878.1429,680.0,2348.4286,552.1429,2657.5714,520.2857,911.1429,996.5714,448.4286,638.4286,561.2857,1467.2857,1558.1429,295.0,248.7143,231.0,2473.1429,945.2857,150.2857,4630.2857,411.7143
2020-10-03,114.7143,257.7143,852.5714,122.4286,1360.7143,605.4286,882.1429,717.4286,2317.2857,534.0,2739.5714,518.7143,898.2857,896.7143,421.4286,629.8571,543.4286,1386.2857,1700.7143,295.0,236.1429,208.1429,2495.4286,934.5714,155.0,4648.7143,387.0
2020-10-04,114.0,257.7143,852.2857,119.0,1343.4286,575.5714,842.8571,729.1429,2348.2857,519.0,2654.2857,524.0,897.0,865.8571,418.5714,628.7143,552.8571,1333.2857,1405.8571,290.0,202.1429,200.0,2457.5714,947.7143,158.8571,4523.5714,373.2857
2020-10-05,114.5714,248.8571,837.8571,109.4286,1339.4286,2160.4286,780.2857,743.5714,2055.8571,511.0,2618.4286,511.8571,852.5714,815.5714,414.7143,622.5714,578.4286,1260.5714,1618.8571,290.8571,199.5714,180.7143,2531.2857,996.8571,172.5714,4491.0,388.8571
2020-10-06,110.7143,247.7143,801.0,108.5714,1413.5714,2270.4286,781.4286,733.7143,2104.2857,491.1429,2547.5714,474.4286,804.0,785.5714,415.7143,556.0,553.4286,1265.8571,1673.7143,353.0,191.5714,169.4286,2446.0,1025.8571,177.8571,4474.2857,280.8571
2020-10-07,85.1429,221.0,738.0,101.2857,1350.7143,2321.4286,732.0,728.5714,1973.4286,490.1429,2551.8571,472.7143,807.5714,726.7143,435.4286,566.8571,528.4286,1261.5714,1808.0,377.0,181.4286,171.1429,2447.7143,1024.8571,178.8571,4446.7143,248.7143
2020-10-08,60.7143,147.7143,732.4286,100.0,1392.5714,2333.5714,723.5714,711.4286,1868.0,484.1429,2347.7143,466.2857,823.0,667.8571,420.0,552.0,517.8571,1056.2857,1987.0,335.7143,151.7143,159.7143,1776.7143,1068.4286,188.8571,4382.7143,242.2857
2020-10-09,66.0,129.0,719.1429,98.0,1400.8571,2321.7143,680.7143,724.8571,1808.8571,486.2857,2286.8571,441.5714,777.4286,589.0,430.2857,525.2857,549.0,1057.1429,1669.2857,298.8571,143.7143,163.1429,1620.8571,1130.7143,209.4286,4408.1429,235.7143
2020-10-10,52.7143,123.1429,700.1429,100.1429,1464.7143,2421.0,683.7143,674.0,1825.1429,475.8571,2230.4286,421.7143,741.7143,557.8571,433.1429,521.2857,560.5714,1060.0,1690.2857,298.8571,176.5714,181.2857,1599.2857,1140.1429,214.1429,4483.8571,245.2857
2020-10-11,54.0,104.0,725.0,108.2857,1502.4286,2437.5714,660.2857,662.4286,1770.2857,482.4286,2248.1429,406.5714,729.1429,547.0,452.0,532.4286,556.7143,1095.2857,1710.5714,329.2857,188.1429,184.4286,1634.1429,1142.1429,243.0,4822.5714,245.2857
2020-10-12,53.7143,106.4286,698.8571,103.2857,1518.4286,821.1429,635.0,679.1429,1403.7143,448.1429,2214.4286,361.4286,640.8571,444.5714,434.7143,538.2857,505.2857,1309.7143,1502.8571,303.4286,170.0,178.7143,1583.8571,1137.7143,227.8571,4823.5714,240.2857
2020-10-13,66.7143,95.8571,613.2857,111.2857,1311.4286,658.5714,634.7143,693.0,1227.5714,412.4286,2071.7143,362.0,601.2857,412.4286,358.4286,440.2857,500.1429,1219.0,1234.0,261.0,158.8571,173.2857,1370.7143,994.4286,244.1429,4027.1429,236.4286
2020-10-14,69.0,93.7143,575.1429,111.7143,1400.8571,585.0,669.8571,708.2857,1180.5714,379.8571,1848.5714,350.4286,593.0,384.1429,353.7143,414.5714,540.1429,1125.1429,1109.4286,291.1429,173.1429,210.5714,1318.0,1036.8571,247.8571,4043.5714,233.8571
2020-10-15,81.7143,93.4286,571.2857,115.0,1366.2857,639.2857,656.2857,727.0,1224.5714,367.1429,1908.7143,350.7143,538.8571,392.1429,386.7143,447.1429,576.1429,1202.4286,876.8571,608.5714,184.1429,227.8571,1316.0,1044.1429,253.7143,4172.7143,233.0
2020-10-16,83.0,89.2857,507.2857,122.4286,1384.0,775.7143,681.2857,713.4286,1185.7143,338.2857,1906.1429,349.1429,550.0,434.4286,392.4286,443.7143,555.2857,1191.1429,1051.4286,607.8571,192.0,225.5714,1255.7143,1042.2857,240.0,4150.0,217.5714
2020-10-17,94.5714,82.1429,592.5714,121.0,1390.4286,639.7143,676.4286,784.5714,1157.1429,334.0,1836.8571,349.7143,561.4286,472.0,386.1429,417.8571,561.7143,1087.0,880.2857,607.8571,156.4286,220.5714,1272.8571,1164.4286,231.1429,3974.0,208.2857
2020-10-18,95.4286,95.2857,591.4286,115.0,1342.0,706.8571,703.1429,783.1429,1120.0,326.5714,1821.0,378.7143,560.8571,472.0,365.4286,412.1429,556.2857,1054.4286,1029.0,787.1429,138.1429,223.8571,1265.4286,1135.1429,238.2857,3706.0,218.4286
2020-10-19,100.2857,92.5714,627.5714,119.8571,1371.1429,791.2857,756.7143,808.5714,1522.7143,379.2857,1811.5714,409.5714,612.5714,590.4286,373.7143,415.4286,585.0,955.7143,1079.2857,800.2857,177.1429,251.1429,1348.0,1173.7143,295.0,3670.7143,256.5714
2020-10-20,84.7143,98.5714,704.5714,112.7143,1523.8571,810.5714,719.2857,790.2857,1363.1429,407.1429,1925.8571,399.8571,619.7143,611.8571,424.5714,499.2857,588.4286,1026.4286,1224.0,809.7143,172.2857,261.1429,1532.0,1339.7143,295.2857,4276.1429,241.4286
2020-10-21,89.1429,94.8571,849.5714,121.2857,1346.8571,888.1429,717.4286,835.2857,1259.4286,404.1429,2075.7143,387.0,610.4286,672.8571,374.7143,482.4286,573.8571,1063.5714,1247.8571,723.1429,162.5714,221.7143,1504.4286,1274.7143,342.7143,4028.7143,226.0
2020-10-22,88.8571,93.5714,837.7143,133.1429,1329.0,787.7143,697.7143,805.1429,1354.8571,398.5714,2108.1429,367.5714,619.0,722.1429,325.0,415.8571,556.4286,1101.4286,1248.4286,408.7143,170.5714,220.4286,1418.1429,1376.0,343.7143,3618.0,223.8571
2020-10-23,74.7143,102.2857,916.0,128.0,1375.4286,726.1429,665.5714,865.1429,1399.2857,414.4286,1965.0,369.7143,629.0,805.5714,313.2857,425.1429,570.1429,1077.1429,1051.0,410.8571,174.0,227.7143,1483.0,1454.7143,354.5714,3771.5714,221.0
2020-10-24,74.8571,108.4286,827.0,132.0,1331.0,832.1429,636.7143,814.2857,1475.5714,410.8571,1858.2857,396.8571,637.1429,878.0,320.2857,471.0,557.5714,1154.0,1322.0,410.8571,206.1429,240.1429,1626.2857,1459.0,361.0,3803.0,227.1429
2020-10-25,83.7143,97.7143,818.1429,133.7143,1336.2857,753.7143,630.2857,843.1429,1527.5714,412.4286,1874.4286,367.7143,632.1429,966.0,335.1429,478.2857,554.8571,1146.4286,1214.5714,197.2857,222.0,246.4286,1580.0,1561.0,318.5714,4054.0,215.0
2020-10-26,78.8571,103.7143,830.0,132.7143,1388.1429,713.1429,633.7143,837.2857,1361.8571,368.1429,1837.7143,370.7143,641.8571,1015.1429,338.1429,478.0,565.1429,1083.8571,1619.0,196.8571,198.1429,246.1429,1664.7143,1607.5714,260.4286,4114.8571,205.0
2020-10-27,73.5714,105.7143,846.0,149.2857,1389.5714,749.8571,644.1429,854.7143,1570.4286,378.2857,1846.5714,381.8571,639.5714,1031.1429,341.4286,508.5714,566.1429,1094.8571,1755.0,195.0,222.1429,256.1429,1814.5714,1731.1429,237.7143,4177.8571,217.5714
2020-10-28,88.5714,107.2857,731.1429,132.7143,1499.4286,652.7143,623.1429,801.2857,1625.1429,359.5714,1829.8571,390.4286,601.2857,1009.0,366.4286,534.7143,550.5714,1121.5714,1818.8571,227.2857,227.1429,261.1429,1890.1429,1959.7143,174.5714,4331.5714,220.0
2020-10-29,87.1429,102.4286,766.5714,150.4286,1516.0,692.7143,638.5714,868.0,1482.2857,342.4286,1723.8571,411.1429,594.1429,1015.8571,357.1429,566.1429,530.5714,1076.4286,1856.5714,228.0,220.7143,247.5714,2091.4286,1920.5714,147.4286,4560.1429,217.5714
2020-10-30,91.0,96.7143,748.2857,151.7143,1453.4286,641.1429,646.7143,798.1429,1263.0,321.8571,1969.0,392.1429,503.4286,902.0,357.8571,558.0,494.5714,1035.5714,1814.1429,212.4286,207.8571,238.7143,2183.2857,1891.4286,118.5714,4306.7143,207.2857
2020-10-31,82.7143,95.0,672.5714,157.2857,1306.1429,587.8571,640.5714,866.7143,1214.7143,294.8571,1709.2857,388.1429,484.8571,813.1429,355.8571,524.7143,491.8571,951.4286,1593.4286,212.4286,188.0,220.7143,1928.5714,1994.5714,97.1429,3838.8571,205.8571
2020-11-01,92.4286,91.8571,664.2857,196.1429,1334.0,566.1429,583.8571,814.4286,1207.4286,282.7143,1598.1429,402.8571,484.1429,743.5714,348.4286,514.2857,499.4286,951.5714,1662.0,227.8571,204.0,219.5714,2058.0,1995.8571,81.1429,3595.2857,202.7143
2020-11-02,91.0,94.8571,638.7143,208.7143,1232.4286,543.7143,498.7143,772.1429,987.8571,266.2857,1616.8571,354.8571,425.8571,602.0,338.5714,509.0,439.7143,885.5714,1223.1429,214.0,193.2857,206.0,1966.2857,2009.4286,89.7143,3564.5714,168.5714
2020-11-03,83.1429,90.2857,548.8571,200.7143,1037.4286,494.2857,489.7143,790.5714,815.0,220.1429,1446.1429,343.7143,376.1429,578.2857,277.7143,400.2857,426.7143,813.2857,1169.0,172.2857,166.0,188.5714,1666.8571,1989.1429,87.4286,2905.2857,164.8571
2020-11-04,96.1429,92.1429,545.1429,187.0,863.1429,531.7143,459.0,823.4286,688.7143,224.5714,1289.8571,310.4286,379.0,582.4286,282.7143,354.4286,403.7143,766.4286,916.7143,160.7143,167.7143,224.4286,1796.8571,2012.2857,94.4286,2816.7143,152.7143
2020-11-05,87.1429,100.8571,496.2857,136.7143,1121.8571,554.0,402.1429,811.7143,720.7143,223.2857,1330.7143,308.7143,371.0,535.7143,295.1429,354.5714,437.1429,759.1429,832.2857,160.8571,182.7143,240.2857,1632.2857,2022.2857,91.2857,2439.4286,166.4286
2020-11-06,81.1429,105.1429,376.5714,114.5714,1205.1429,501.2857,380.5714,879.1429,818.7143,225.7143,1047.4286,339.4286,426.7143,568.4286,301.5714,410.1429,462.1429,869.4286,759.0,171.5714,190.1429,254.4286,1651.1429,2062.7143,116.5714,1735.4286,167.1429
2020-11-07,111.2857,116.2857,530.1429,93.8571,1343.7143,552.5714,372.1429,783.8571,814.4286,246.8571,1376.8571,330.2857,437.1429,584.2857,310.8571,432.7143,456.5714,989.4286,767.2857,171.5714,196.2857,254.5714,1801.7143,2101.7143,128.5714,1401.2857,168.5714
2020-11-08,108.0,128.2857,527.1429,72.8571,1300.4286,572.7143,419.0,915.7143,784.7143,247.8571,1423.5714,320.2857,440.1429,591.8571,328.1429,479.4286,482.1429,1008.2857,736.5714,157.5714,203.1429,243.8571,1773.7143,2080.5714,145.0,1255.5714,173.1429
2020-11-09,119.1429,132.8571,547.1429,96.7143,1344.2857,616.1429,460.7143,913.0,923.7143,276.1429,1451.5714,355.0,493.0,694.5714,331.1429,500.1429,541.4286,1197.2857,752.4286,188.4286,219.5714,235.5714,1745.5714,2016.0,140.8571,1163.0,202.1429
2020-11-10,137.7143,131.8571,601.5714,106.0,1565.4286,613.8571,452.5714,987.0,978.4286,300.5714,1618.0,364.4286,516.8571,686.4286,378.5714,582.4286,545.5714,1233.7143,837.7143,155.5714,234.1429,256.7143,2073.1429,2388.2857,142.4286,4129.5714,187.8571
2020-11-11,127.8571,128.2857,583.8571,136.8571,1702.2857,568.1429,448.2857,988.5714,971.4286,300.7143,1758.7143,401.7143,517.7143,669.8571,383.1429,635.8571,559.0,1336.8571,1072.7143,149.0,242.1429,234.5714,2068.2857,2373.5714,133.4286,3939.0,193.2857
2020-11-12,181.0,128.0,574.1429,174.8571,1447.0,771.2857,503.4286,1026.5714,917.1429,306.2857,1713.7143,417.4286,821.0,713.1429,453.8571,665.4286,518.7143,1521.1429,1220.0,154.7143,231.1429,210.2857,2358.8571,2334.0,142.0,4388.0,171.1429
2020-11-13,190.7143,131.5714,646.5714,226.4286,1463.1429,887.2857,512.2857,1066.8571,889.4286,289.5714,1853.0,411.7143,797.2857,662.2857,443.0,633.8571,487.7143,2702.8571,1171.0,149.0,253.0,193.0,2375.1429,2713.1429,120.0,5263.7143,176.1429
2020-11-14,202.2857,125.2857,538.7143,286.5714,1452.0,879.2857,551.7143,1090.1429,884.7143,278.0,1814.4286,429.2857,775.8571,659.7143,448.4286,661.5714,490.0,2558.0,1613.8571,149.0,277.2857,192.2857,2475.8571,2878.5714,107.7143,5926.5714,181.7143
2020-11-15,207.0,125.4286,524.1429,281.2857,1551.8571,1045.1429,514.7143,1071.4286,902.8571,276.8571,1846.5714,426.4286,787.5714,646.7143,432.7143,646.7143,445.2857,2548.4286,1540.8571,154.5714,267.2857,197.7143,2544.1429,3046.4286,95.4286,6100.5714,187.0
2020-11-16,215.2857,113.4286,511.8571,260.8571,1533.5714,1098.2857,506.0,1166.4286,896.4286,255.1429,1783.1429,494.0,774.0,576.2857,509.1429,668.0,390.5714,2564.5714,1554.2857,186.0,282.5714,216.7143,2602.2857,3106.4286,95.5714,6205.8571,181.2857
2020-11-17,221.2857,125.1429,526.7143,258.2857,1347.5714,1186.7143,523.0,1180.7143,790.5714,231.8571,1849.2857,523.4286,777.1429,566.5714,535.2857,665.2857,366.2857,2749.2857,1579.4286,207.0,280.5714,202.1429,2682.1429,3148.1429,99.8571,4374.8571,187.4286
2020-11-18,230.2857,130.1429,525.0,266.0,1396.5714,1215.0,533.2857,1221.4286,826.7143,234.8571,1871.4286,543.0,764.0,553.8571,530.7143,660.4286,355.5714,2935.0,1685.4286,206.5714,289.8571,185.5714,2779.1429,3362.2857,102.5714,4803.4286,192.8571
2020-11-19,208.7143,136.7143,575.5714,261.2857,1576.4286,1011.2857,543.2857,1185.8571,791.5714,227.5714,1971.4286,526.2857,435.2857,525.5714,501.1429,677.7143,364.4286,3004.2857,1733.0,230.2857,304.1429,199.5714,2654.7143,3773.0,115.4286,4948.2857,195.7143
2020-11-20,226.4286,131.0,608.8571,238.2857,1540.8571,1003.0,546.2857,1220.7143,805.2857,233.1429,1976.5714,582.8571,386.1429,575.4286,524.7143,657.4286,368.2857,1880.2857,1987.0,343.1429,304.4286,189.7143,2687.1429,3959.2857,136.2857,5366.5714,206.8571
2020-11-21,206.2857,125.5714,597.2857,199.7143,1602.5714,1014.8571,523.7143,1235.2857,813.4286,232.2857,2032.0,647.4286,387.1429,602.8571,543.0,672.1429,367.4286,2310.4286,1518.8571,343.1429,297.5714,186.1429,2769.2857,4226.8571,158.4286,5430.4286,205.2857
2020-11-22,210.0,120.5714,592.0,224.1429,1556.2857,850.1429,523.7143,1175.8571,790.8571,230.5714,2007.2857,694.1429,366.5714,624.8571,558.7143,695.7143,380.4286,2370.1429,1606.7143,448.1429,309.4286,205.1429,2731.4286,4323.1429,171.8571,5849.7143,206.1429
2020-11-23,222.0,132.4286,604.0,252.2857,1657.1429,939.2857,587.7143,1182.8571,734.5714,237.2857,2077.2857,683.1429,372.1429,633.5714,488.5714,706.0,416.0,2379.2857,1604.7143,406.2857,306.7143,192.7143,2685.4286,4365.8571,190.1429,5892.5714,218.5714
2020-11-24,225.4286,127.5714,588.7143,280.1429,1773.1429,926.7143,568.8571,1197.4286,817.7143,255.0,2015.5714,714.0,388.8571,649.2857,446.0,721.2857,451.8571,2557.5714,1546.2857,529.1429,362.4286,201.8571,2630.7143,4214.0,218.1429,5395.5714,228.5714
2020-11-25,209.0,137.7143,591.0,292.2857,1923.4286,968.7143,621.0,1231.0,745.2857,258.2857,2255.8571,709.1429,423.7143,655.5714,465.7143,767.1429,438.0,2667.0,1657.0,608.7143,350.1429,194.0,2733.0,4317.2857,248.4286,5749.7143,224.5714
2020-11-26,189.7143,133.8571,585.1429,308.2857,1726.7143,1177.5714,630.7143,1357.2857,692.7143,265.7143,2363.2857,708.0,440.8571,606.7143,485.1429,716.4286,449.7143,2915.0,1644.2857,1114.8571,344.4286,172.0,2674.8571,4516.2857,292.7143,5425.2857,222.7143
2020-11-27,215.7143,163.8571,612.0,316.4286,1733.7143,1118.2857,677.8571,1381.5714,826.0,270.2857,2374.4286,846.1429,498.2857,615.4286,446.5714,713.7143,451.0,3155.1429,1490.4286,1045.2857,294.1429,153.1429,2557.4286,4132.1429,307.4286,4748.4286,263.7143
2020-11-28,212.1429,179.1429,636.2857,371.2857,2079.8571,1182.5714,671.0,1550.8571,806.5714,275.1429,2494.5714,842.2857,496.4286,622.8571,406.4286,876.2857,568.1429,3099.7143,2211.8571,1188.2857,385.8571,199.4286,3147.4286,4651.4286,345.4286,4665.5714,279.2857
2020-11-29,207.7143,202.7143,644.8571,344.0,2359.4286,1216.7143,720.5714,1538.5714,807.4286,266.0,2616.2857,870.1429,499.0,610.7143,393.5714,873.0,583.5714,3144.1429,2159.0,1199.7143,386.7143,186.7143,3278.7143,4684.1429,392.8571,4412.1429,288.5714
2020-11-30,201.4286,202.1429,631.4286,315.5714,2392.8571,1143.1429,661.2857,1497.7143,821.8571,257.7143,2617.2857,914.8571,504.2857,635.4286,380.7143,892.5714,615.4286,3235.1429,2238.0,1247.1429,417.5714,204.7143,3341.1429,5197.5714,381.5714,4432.5714,296.8571
2020-12-01,215.7143,206.2857,669.4286,297.1429,2629.0,1070.0,729.8571,1523.8571,872.2857,261.2857,2874.1429,921.4286,507.0,632.1429,413.7143,1045.7143,622.2857,3472.1429,2449.8571,1238.5714,373.2857,212.1429,3522.7143,5781.2857,369.4286,4963.7143,296.7143
2020-12-02,222.5714,210.4286,666.4286,307.4286,2644.0,932.4286,718.8571,1567.1429,1043.8571,250.5714,2944.7143,1006.1429,514.7143,657.4286,416.1429,1074.4286,657.4286,3386.8571,2486.0,1161.7143,407.4286,224.4286,3563.4286,5944.5714,402.8571,4994.2857,314.4286
2020-12-03,227.8571,226.1429,661.1429,335.4286,2900.5714,767.8571,675.5714,1519.4286,1089.2857,259.8571,3130.0,1101.7143,513.1429,670.8571,413.7143,1199.8571,667.1429,3530.1429,2737.2857,642.7143,420.7143,222.8571,4050.8571,5795.7143,436.7143,5520.7143,325.4286
2020-12-04,199.4286,215.1429,641.2857,350.1429,3204.8571,793.7143,742.8571,1504.2857,1012.2857,279.2857,3335.7143,1017.4286,531.0,667.8571,466.0,1260.5714,694.8571,3489.5714,2899.0,650.5714,468.0,267.0,4416.0,6189.1429,399.1429,6080.2857,290.5714
2020-12-05,193.8571,241.0,648.1429,316.8571,2934.2857,693.2857,757.2857,1515.0,1013.0,281.0,3615.4286,980.0,553.1429,668.7143,514.5714,1179.7143,609.0,3440.8571,2501.0,507.5714,377.5714,238.7143,3980.7143,5378.8571,335.2857,6713.2857,277.4286
2020-12-06,177.2857,253.2857,668.1429,317.2857,3100.7143,643.7143,718.4286,1618.2857,1012.0,288.5714,3724.0,883.5714,567.4286,714.7143,596.1429,1224.8571,634.2857,3400.4286,2537.0,495.2857,407.7143,241.8571,4036.7143,5313.0,636.1429,6755.5714,273.1429
2020-12-07,167.0,257.1429,667.8571,323.1429,3090.4286,1003.1429,747.1429,1735.1429,1050.4286,293.0,3693.0,1012.0,574.2857,713.2857,676.5714,1250.7143,629.8571,3448.0,2431.7143,458.2857,407.7143,216.0,4073.0,5049.5714,718.0,6746.4286,282.2857
2020-12-08,141.8571,260.1429,652.1429,312.0,3120.7143,1080.2857,765.4286,1798.8571,1026.7143,291.2857,3592.1429,1063.8571,576.8571,699.2857,683.0,1162.5714,612.2857,3355.4286,2395.8571,455.1429,451.0,188.4286,4036.8571,4779.7143,729.5714,6601.5714,283.7143
2020-12-09,132.2857,265.7143,615.0,296.4286,3195.5714,1466.5714,773.8571,1879.8571,952.1429,296.4286,3532.1429,1078.4286,596.0,705.7143,683.4286,1131.8571,605.7143,3619.1429,2383.8571,627.1429,440.4286,203.0,4037.8571,4715.7143,775.1429,6697.2857,283.7143
2020-12-10,143.2857,274.1429,606.7143,261.4286,3425.2857,1513.2857,812.5714,1867.2857,1102.0,303.7143,3510.5714,1128.8571,619.7143,729.2857,685.5714,1154.2857,577.8571,3413.1429,2351.2857,755.5714,455.1429,236.7143,3853.7143,4739.2857,753.1429,6922.7143,281.1429
2020-12-11,142.5714,292.8571,614.4286,287.5714,3401.5714,1543.7143,737.7143,1925.7143,1084.8571,292.5714,3779.4286,1164.1429,644.1429,722.1429,708.4286,1275.8571,555.7143,3644.1429,2471.5714,760.0,455.5714,219.4286,3872.4286,4470.4286,824.1429,7001.8571,281.7143
2020-12-12,155.1429,268.1429,562.4286,284.1429,3488.7143,1461.5714,751.1429,1908.1429,1063.8571,283.7143,3748.7143,1153.5714,649.7143,746.1429,692.0,1253.7143,533.2857,3861.1429,2594.8571,840.1429,428.8571,214.5714,3699.7143,4641.8571,945.4286,6953.7143,282.0
2020-12-13,155.8571,282.8571,594.2857,305.1429,3076.7143,1613.7143,766.4286,1838.1429,1053.4286,281.4286,3815.4286,1247.8571,655.0,737.5714,609.1429,1181.2857,491.1429,4038.8571,2578.5714,829.4286,420.7143,205.5714,3936.4286,4459.0,671.4286,6705.8571,286.4286
2020-12-14,171.4286,306.2857,629.1429,315.4286,3203.1429,1201.1429,822.2857,1913.0,1005.2857,292.2857,3831.0,1056.5714,672.7143,778.0,561.1429,1126.4286,449.1429,3991.1429,2645.2857,869.1429,389.4286,204.4286,4046.2857,4622.7143,654.1429,6876.8571,254.7143
2020-12-15,165.1429,323.5714,585.7143,340.2857,3315.1429,1545.8571,769.8571,1910.4286,1052.5714,299.2857,4060.7143,1151.8571,699.0,814.1429,594.1429,1054.7143,435.8571,4412.0,2371.0,903.5714,421.4286,193.7143,3938.2857,4220.5714,696.8571,6375.2857,271.2857
2020-12-16,180.8571,394.7143,664.2857,339.7143,3474.2857,1231.0,725.4286,1991.8571,1157.7143,312.7143,4116.7143,1174.0,713.2857,824.7143,687.1429,1188.7143,441.0,6573.1429,2471.7143,746.8571,427.4286,197.4286,4165.7143,4427.5714,686.0,4977.5714,278.2857
2020-12-17,180.5714,392.1429,674.7143,332.5714,3480.5714,1161.4286,740.7143,2101.5714,1023.5714,293.4286,4286.4286,1106.2857,737.8571,845.1429,760.4286,1197.0,451.0,6917.1429,2462.1429,662.8571,420.5714,172.8571,4405.2857,4487.1429,673.7143,6480.0,286.8571
